NOM_CAS_AD,NO_CAS_ADM,OBJECTID,AreaSqKm,CentroidX,CentroidY,GridName,Key,Input_#2_Key,Count,Fire Count per Year,Fire Count 6 years,Avg_Pop__Densi,Avg_Income___T,Avg_Income___2,Avg_Income___3,Avg_Housing___,Avg_Education_
Caserne 35,35,306,3.084351,-73.671706,45.551598,Grid2_1,Caserne 35 Grid2_1,Caserne 35 Grid2_1,13,2,13,8169.125,522.916666666667,100,70.7083333333333,320,528.333333333333
Caserne 37,37,304,4.693554,-73.622812,45.545574,Grid0_0,Caserne 37 Grid0_0,,,,,8029.22,504,100,75.46,300,511
Caserne 37,37,304,4.693554,-73.622812,45.545574,Grid0_1,Caserne 37 Grid0_1,Caserne 37 Grid0_1,25,4,25,11445.4380952381,495.714285714286,100,76.5428571428572,287.380952380952,495.714285714286
Caserne 37,37,304,4.693554,-73.622812,45.545574,Grid0_2,Caserne 37 Grid0_2,Caserne 37 Grid0_2,1,0,1,4829.7375,520,100,66.1833333333333,263.333333333333,530.833333333333
Caserne 37,37,304,4.693554,-73.622812,45.545574,Grid1_0,Caserne 37 Grid1_0,Caserne 37 Grid1_0,16,3,16,10473.5428571429,516.785714285714,100,70.2,310,515
Caserne 37,37,304,4.693554,-73.622812,45.545574,Grid1_1,Caserne 37 Grid1_1,Caserne 37 Grid1_1,54,9,54,15375.7386363636,464.318181818182,100,77.2818181818182,280.227272727273,469.318181818182
Caserne 37,37,304,4.693554,-73.622812,45.545574,Grid1_2,Caserne 37 Grid1_2,Caserne 37 Grid1_2,11,2,11,12359.51,558.333333333333,100,76.8,338.333333333333,563.888888888889
Caserne 37,37,304,4.693554,-73.622812,45.545574,Grid2_0,Caserne 37 Grid2_0,Caserne 37 Grid2_0,51,9,51,14594.4882352941,451.176470588235,100,68.6,254.411764705882,444.705882352941
Caserne 37,37,304,4.693554,-73.622812,45.545574,Grid2_1,Caserne 37 Grid2_1,Caserne 37 Grid2_1,41,7,41,14503.1153846154,418.076923076923,100,75.0461538461539,254.487179487179,417.179487179487
Caserne 37,37,304,4.693554,-73.622812,45.545574,Grid2_2,Caserne 37 Grid2_2,Caserne 37 Grid2_2,3,1,3,15294.1,506,100,76.84,303,514
Caserne 37,37,304,4.693554,-73.622812,45.545574,Grid3_0,Caserne 37 Grid3_0,Caserne 37 Grid3_0,13,2,13,14020.54,503,100,71.98,305.333333333333,513.333333333333
Caserne 37,37,304,4.693554,-73.622812,45.545574,Grid3_1,Caserne 37 Grid3_1,Caserne 37 Grid3_1,9,2,9,14406.4666666667,479.166666666667,100,69.4333333333333,287.5,488.333333333333
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid0_1,Caserne 38 Grid0_1,,,,,292.8,1255,100,81.6,595,1320
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid0_2,Caserne 38 Grid0_2,,,,,292.8,1255,100,81.6,595,1320
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid0_3,Caserne 38 Grid0_3,Caserne 38 Grid0_3,1,0,1,416.65,955,100,81.95,445,980
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid0_4,Caserne 38 Grid0_4,Caserne 38 Grid0_4,1,0,1,335.533333333333,766.666666666667,100,81.9,351.666666666667,780
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid0_5,Caserne 38 Grid0_5,Caserne 38 Grid0_5,1,0,1,356.9,522.5,100,82.05,230,510
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid0_6,Caserne 38 Grid0_6,,,,,173.3,390,100,81.8,165,380
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid1_0,Caserne 38 Grid1_0,,,,,373.3,1185,100,80.9,565,1232.5
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid1_1,Caserne 38 Grid1_1,,,,,373.3,1185,100,80.9,565,1232.5
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid1_2,Caserne 38 Grid1_2,Caserne 38 Grid1_2,1,0,1,576.333333333333,986.666666666667,100,74.8666666666667,495,1036.66666666667
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid1_3,Caserne 38 Grid1_3,,,,,1441.9,608,100,70.56,301,618
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid1_4,Caserne 38 Grid1_4,Caserne 38 Grid1_4,5,1,5,1040.075,611.25,100,76.95,285,615
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid1_5,Caserne 38 Grid1_5,Caserne 38 Grid1_5,10,2,10,4354.75,433.333333333333,100,69.0666666666667,227.5,436.666666666667
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid1_6,Caserne 38 Grid1_6,Caserne 38 Grid1_6,10,2,10,3275.16666666667,448.333333333333,100,71.9,215,434.166666666667
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid2_0,Caserne 38 Grid2_0,,,,,373.3,1185,100,80.9,565,1232.5
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid2_1,Caserne 38 Grid2_1,Caserne 38 Grid2_1,1,0,1,1299.73333333333,805,100,78.6333333333333,413.333333333333,818.333333333333
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid2_2,Caserne 38 Grid2_2,Caserne 38 Grid2_2,16,3,16,6037.93333333333,626.111111111111,100,69.1111111111111,347.777777777778,641.111111111111
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid2_3,Caserne 38 Grid2_3,Caserne 38 Grid2_3,24,4,24,5505.63888888889,474.166666666667,100,65.9166666666667,246.666666666667,479.444444444444
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid2_4,Caserne 38 Grid2_4,Caserne 38 Grid2_4,7,1,7,4744.20625,441.875,100,69.10625,206.875,435
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid2_5,Caserne 38 Grid2_5,Caserne 38 Grid2_5,7,1,7,5769.605,441,100,68.34,232.5,445.25
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid2_6,Caserne 38 Grid2_6,Caserne 38 Grid2_6,23,4,23,5004.59444444444,409.444444444444,100,69.6,215,405.277777777778
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid2_7,Caserne 38 Grid2_7,Caserne 38 Grid2_7,1,0,1,4098,419.166666666667,100,72.0833333333333,227.5,405.833333333333
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid3_1,Caserne 38 Grid3_1,,,,,2500.575,576.25,100,71.6,312.5,570
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid3_2,Caserne 38 Grid3_2,Caserne 38 Grid3_2,9,2,9,4355.28333333333,520.833333333333,100,71.4333333333333,274.166666666667,531.666666666667
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid3_3,Caserne 38 Grid3_3,Caserne 38 Grid3_3,2,0,2,4499.61666666667,461.25,100,70.0909090909091,235.833333333333,470
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid3_4,Caserne 38 Grid3_4,Caserne 38 Grid3_4,8,1,8,4893.76,462,100,70.5333333333333,215,464
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid3_5,Caserne 38 Grid3_5,Caserne 38 Grid3_5,24,4,24,6033.28,403.333333333333,100,67.1571428571429,222.666666666667,398.333333333333
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid3_6,Caserne 38 Grid3_6,Caserne 38 Grid3_6,28,5,28,5252.6125,388.4375,100,67.34375,215.625,390.9375
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid3_7,Caserne 38 Grid3_7,Caserne 38 Grid3_7,4,1,4,4597.78333333333,370,100,63.8333333333333,227.5,375.833333333333
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid4_4,Caserne 38 Grid4_4,,,,,,,,,,
Caserne 38,38,325,20.297607,-73.50784,45.662233,Grid4_5,Caserne 38 Grid4_5,,,,,,,,,,
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid0_0,Caserne 39 Grid0_0,Caserne 39 Grid0_0,13,2,13,8096.95882352941,468.529411764706,100,62.8176470588235,257.647058823529,472.352941176471
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid0_1,Caserne 39 Grid0_1,Caserne 39 Grid0_1,14,2,14,8589.905,447.25,100,61.445,237.75,438.75
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid0_2,Caserne 39 Grid0_2,,,,,5240.22,574,100,62.44,321,568
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid1_0,Caserne 39 Grid1_0,Caserne 39 Grid1_0,7,1,7,7051.17142857143,481.428571428571,100,64.6142857142857,282.857142857143,509.285714285714
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid1_1,Caserne 39 Grid1_1,Caserne 39 Grid1_1,13,2,13,7892.155,448.25,100,64.995,247.25,447.5
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid1_2,Caserne 39 Grid1_2,Caserne 39 Grid1_2,14,2,14,8762.185,605,100,63.425,367.25,606.25
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid1_3,Caserne 39 Grid1_3,Caserne 39 Grid1_3,2,0,2,2295.2,1690,100,42.45,1072.5,1670
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid2_0,Caserne 39 Grid2_0,Caserne 39 Grid2_0,7,1,7,2200.73333333333,935,100,68.4333333333333,561.666666666667,925
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid2_1,Caserne 39 Grid2_1,Caserne 39 Grid2_1,22,4,22,9113.57368421053,567.368421052632,100,64.5578947368421,339.210526315789,567.105263157895
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid2_2,Caserne 39 Grid2_2,Caserne 39 Grid2_2,32,5,32,9798.3,480,100,67.3416666666667,292.708333333333,488.75
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid2_3,Caserne 39 Grid2_3,Caserne 39 Grid2_3,2,0,2,2244.7,546.25,100,63.2,348.75,551.25
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid3_1,Caserne 39 Grid3_1,Caserne 39 Grid3_1,7,1,7,5076.3625,628.125,100,70.9125,359.375,628.125
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid3_2,Caserne 39 Grid3_2,Caserne 39 Grid3_2,5,1,5,4900.25714285714,483.571428571429,100,71.8571428571429,275,497.857142857143
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid3_3,Caserne 39 Grid3_3,Caserne 39 Grid3_3,8,1,8,6963.4,535,100,69.875,306.25,563.75
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid4_1,Caserne 39 Grid4_1,,,,,1967.96666666667,495,100,73.0333333333333,281.666666666667,511.666666666667
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid4_2,Caserne 39 Grid4_2,Caserne 39 Grid4_2,1,0,1,1967.96666666667,495,100,73.0333333333333,281.666666666667,511.666666666667
Caserne 39,39,338,8.683485,-73.540591,45.580259,Grid4_3,Caserne 39 Grid4_3,,,,,424.2,700,100,70.7,400,755
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid0_0,Caserne 40 Grid0_0,Caserne 40 Grid0_0,10,2,10,7315.03076923077,619.230769230769,100,67.0769230769231,329.615384615385,606.923076923077
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid0_1,Caserne 40 Grid0_1,Caserne 40 Grid0_1,14,2,14,6580.98125,456.5625,100,66.48125,246.5625,457.1875
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid0_2,Caserne 40 Grid0_2,Caserne 40 Grid0_2,7,1,7,3942.27,610.5,100,69.01,337.5,615
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid0_3,Caserne 40 Grid0_3,,,,,3789.9,1640,100,81.1,965,1635
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid1_0,Caserne 40 Grid1_0,Caserne 40 Grid1_0,19,3,19,8710.51333333334,599,100,66.98,318.666666666667,600
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid1_1,Caserne 40 Grid1_1,Caserne 40 Grid1_1,25,4,25,7171.72916666667,438.541666666667,100,67.375,247.291666666667,432.291666666667
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid1_2,Caserne 40 Grid1_2,Caserne 40 Grid1_2,13,2,13,6070.26666666667,525.333333333333,100,69.9333333333333,306,526
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid1_3,Caserne 40 Grid1_3,,,,,2458.9,657,100,72.94,395,659
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid2_0,Caserne 40 Grid2_0,Caserne 40 Grid2_0,18,3,18,7633.39230769231,508.076923076923,100,68.8230769230769,299.615384615385,511.153846153846
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid2_1,Caserne 40 Grid2_1,Caserne 40 Grid2_1,22,4,22,7907.59444444444,500.833333333333,100,68.5111111111111,299.722222222222,501.111111111111
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid2_2,Caserne 40 Grid2_2,Caserne 40 Grid2_2,26,4,26,8821.64,459.75,100,68.945,263,463
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid2_3,Caserne 40 Grid2_3,Caserne 40 Grid2_3,5,1,5,3762.92857142857,456.428571428571,100,73.3142857142857,261.428571428571,475.714285714286
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid2_4,Caserne 40 Grid2_4,,,,,399.15,547.5,100,72.8,312.5,555
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid3_0,Caserne 40 Grid3_0,,,,,1908.2,425,100,69.4,275,450
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid3_2,Caserne 40 Grid3_2,,,,,1620.25,255,100,72.3,142.5,232.5
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid3_3,Caserne 40 Grid3_3,,,,,1221.56666666667,403.333333333333,100,71.7666666666667,228.333333333333,406.666666666667
Caserne 40,40,337,8.975217,-73.523718,45.598159,Grid3_4,Caserne 40 Grid3_4,,,,,424.2,700,100,70.7,400,755
Caserne 41,41,303,2.481931,-73.629413,45.531477,Grid0_0,Caserne 41 Grid0_0,Caserne 41 Grid0_0,30,5,30,18248.9,509.642857142857,100,59.1071428571429,242.5,513.571428571429
Caserne 41,41,303,2.481931,-73.629413,45.531477,Grid0_1,Caserne 41 Grid0_1,Caserne 41 Grid0_1,23,4,23,19220.6352941176,442.5,100,60.69375,214.0625,451.5625
Caserne 41,41,303,2.481931,-73.629413,45.531477,Grid1_0,Caserne 41 Grid1_0,Caserne 41 Grid1_0,8,1,8,11126.3818181818,616,100,64.31,338.5,596
Caserne 41,41,303,2.481931,-73.629413,45.531477,Grid1_1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,73,12,73,18705.95,443.472222222222,100,60.7805555555555,235.972222222222,439.305555555556
Caserne 41,41,303,2.481931,-73.629413,45.531477,Grid2_0,Caserne 41 Grid2_0,Caserne 41 Grid2_0,22,4,22,11763.9764705882,573.125,100,78.24375,350.3125,560.9375
Caserne 41,41,303,2.481931,-73.629413,45.531477,Grid2_1,Caserne 41 Grid2_1,Caserne 41 Grid2_1,13,2,13,15588.2384615385,459.615384615385,100,61.0923076923077,251.923076923077,446.923076923077
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid0_3,Caserne 42 Grid0_3,,,,,778,160,,,60,135
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid0_4,Caserne 42 Grid0_4,,,,,710.166666666667,415,100,60.25,180,395
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid1_2,Caserne 42 Grid1_2,Caserne 42 Grid1_2,1,0,1,1905.6,412.5,100,62.4666666666667,166.25,382.5
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid1_3,Caserne 42 Grid1_3,,,,,706.175,456.25,100,61.6,183.75,431.25
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid1_4,Caserne 42 Grid1_4,Caserne 42 Grid1_4,1,0,1,706.175,456.25,100,61.6,183.75,431.25
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid2_1,Caserne 42 Grid2_1,Caserne 42 Grid2_1,1,0,1,6173.36666666667,550,100,64.4666666666667,310,556.666666666667
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid2_2,Caserne 42 Grid2_2,Caserne 42 Grid2_2,4,1,4,4590.58181818182,427.272727272727,100,65.4090909090909,183.181818181818,420.454545454545
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid2_3,Caserne 42 Grid2_3,Caserne 42 Grid2_3,4,1,4,2384.2,554,100,68.3,229,542
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid3_0,Caserne 42 Grid3_0,,,,,,,,,,
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid3_1,Caserne 42 Grid3_1,Caserne 42 Grid3_1,13,2,13,6113.36,439,100,65.2555555555555,241.5,455.5
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid3_2,Caserne 42 Grid3_2,Caserne 42 Grid3_2,35,6,35,8963.96470588235,527.352941176471,100,63.1,292.941176470588,528.529411764706
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid4_0,Caserne 42 Grid4_0,Caserne 42 Grid4_0,5,1,5,6467.18888888889,459.444444444444,100,63.7666666666667,247.777777777778,470
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid4_1,Caserne 42 Grid4_1,Caserne 42 Grid4_1,11,2,11,6127.58823529412,421.764705882353,100,64.7125,209.411764705882,425.588235294118
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid4_2,Caserne 42 Grid4_2,Caserne 42 Grid4_2,43,7,43,11983.2181818182,495.227272727273,100,65.2904761904762,255.681818181818,487.5
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid5_0,Caserne 42 Grid5_0,Caserne 42 Grid5_0,20,3,20,6092.08666666667,466,100,64.3428571428572,249,476
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid5_1,Caserne 42 Grid5_1,Caserne 42 Grid5_1,16,3,16,6707.39,458,100,61.85,219.25,452.75
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid5_2,Caserne 42 Grid5_2,Caserne 42 Grid5_2,3,1,3,11317.4666666667,488.888888888889,100,64.8666666666667,240,487.777777777778
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid6_0,Caserne 42 Grid6_0,Caserne 42 Grid6_0,3,1,3,3683.66666666667,425,100,63.6,213.333333333333,425
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid6_1,Caserne 42 Grid6_1,Caserne 42 Grid6_1,17,3,17,7294.71818181818,698.636363636364,100,63.7818181818182,346.363636363636,704.090909090909
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid6_2,Caserne 42 Grid6_2,,,,,2895.35,602.5,100,67.2,305,560
Caserne 43,43,351,5.110053,-73.648489,45.56761,Grid0_0,Caserne 43 Grid0_0,Caserne 43 Grid0_0,1,0,1,6786.85,415.833333333333,100,60.8666666666667,249.166666666667,402.5
Caserne 43,43,351,5.110053,-73.648489,45.56761,Grid0_1,Caserne 43 Grid0_1,Caserne 43 Grid0_1,12,2,12,8464.57857142857,438.571428571429,100,67.0307692307692,266.428571428571,433.571428571429
Caserne 43,43,351,5.110053,-73.648489,45.56761,Grid0_2,Caserne 43 Grid0_2,Caserne 43 Grid0_2,16,3,16,8556.78,425,100,69.5736842105263,250.25,426.5
Caserne 43,43,351,5.110053,-73.648489,45.56761,Grid0_3,Caserne 43 Grid0_3,,,,,7064.65,433.75,100,71.35,240,431.25
Caserne 43,43,351,5.110053,-73.648489,45.56761,Grid1_0,Caserne 43 Grid1_0,Caserne 43 Grid1_0,14,2,14,7789.77692307692,470.384615384615,100,63.2384615384615,281.923076923077,483.846153846154
Caserne 43,43,351,5.110053,-73.648489,45.56761,Grid1_1,Caserne 43 Grid1_1,Caserne 43 Grid1_1,19,3,19,8378.11428571428,473.571428571429,100,66.5190476190476,280.952380952381,473.095238095238
Caserne 43,43,351,5.110053,-73.648489,45.56761,Grid1_2,Caserne 43 Grid1_2,Caserne 43 Grid1_2,16,3,16,7595.53333333333,466.944444444444,100,67.05,264.166666666667,465
Caserne 43,43,351,5.110053,-73.648489,45.56761,Grid1_3,Caserne 43 Grid1_3,Caserne 43 Grid1_3,2,0,2,5507.54285714286,495.714285714286,100,68.9428571428571,270,501.428571428571
Caserne 43,43,351,5.110053,-73.648489,45.56761,Grid2_0,Caserne 43 Grid2_0,,,,,6731.3,385,100,56.3,220,370
Caserne 43,43,351,5.110053,-73.648489,45.56761,Grid2_1,Caserne 43 Grid2_1,Caserne 43 Grid2_1,1,0,1,7689.15,426.666666666667,100,64.35,225.833333333333,402.5
Caserne 43,43,351,5.110053,-73.648489,45.56761,Grid2_2,Caserne 43 Grid2_2,Caserne 43 Grid2_2,2,0,2,7688.18333333333,421.666666666667,100,54.3833333333333,212.5,405.833333333333
Caserne 43,43,351,5.110053,-73.648489,45.56761,Grid2_3,Caserne 43 Grid2_3,Caserne 43 Grid2_3,10,2,10,7095.25,513.571428571429,100,63.6857142857143,294.285714285714,508.214285714286
Caserne 43,43,351,5.110053,-73.648489,45.56761,Grid3_3,Caserne 43 Grid3_3,Caserne 43 Grid3_3,2,0,2,8356.73333333333,520,100,75.3666666666667,336.666666666667,548.333333333333
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid0_4,Caserne 44 Grid0_4,,,,,4034.96666666667,503.333333333333,100,73.8,231.666666666667,528.333333333333
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid0_5,Caserne 44 Grid0_5,Caserne 44 Grid0_5,5,1,5,5020.7,502.916666666667,100,70.5083333333333,223.333333333333,506.25
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid0_6,Caserne 44 Grid0_6,,,,,8124.35,892.5,100,69.45,455,935
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid1_3,Caserne 44 Grid1_3,,,,,,,,,,
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid1_4,Caserne 44 Grid1_4,Caserne 44 Grid1_4,11,2,11,5243.07777777778,500,100,70.7777777777778,226.666666666667,509.444444444444
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid1_5,Caserne 44 Grid1_5,Caserne 44 Grid1_5,13,2,13,5037.85714285714,529.642857142857,100,71.3857142857143,234.642857142857,532.142857142857
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid1_6,Caserne 44 Grid1_6,Caserne 44 Grid1_6,11,2,11,5199.76666666667,677.5,100,71.6166666666667,316.666666666667,684.166666666667
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid1_7,Caserne 44 Grid1_7,,,,,667.1,570,100,72,245,550
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid2_3,Caserne 44 Grid2_3,Caserne 44 Grid2_3,2,0,2,3548.9,898.333333333333,100,79.3333333333333,402.5,900.833333333333
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid2_4,Caserne 44 Grid2_4,Caserne 44 Grid2_4,13,2,13,4240.52727272727,703.636363636364,100,77.1363636363636,298.181818181818,705.909090909091
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid2_5,Caserne 44 Grid2_5,Caserne 44 Grid2_5,8,1,8,3564.08888888889,613.888888888889,100,73.5333333333333,251.666666666667,612.222222222222
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid2_6,Caserne 44 Grid2_6,Caserne 44 Grid2_6,5,1,5,531.15,607.5,100,73.75,280,580
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid2_7,Caserne 44 Grid2_7,,,,,521.8,560,100,65.2,265,520
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid3_2,Caserne 44 Grid3_2,,,,,292.8,1255,100,81.6,595,1320
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid3_3,Caserne 44 Grid3_3,Caserne 44 Grid3_3,3,1,3,3561.9,745.714285714286,100,79.5428571428571,319.285714285714,740.714285714286
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid3_4,Caserne 44 Grid3_4,,,,,4569.14285714286,665.714285714286,100,80.7714285714286,267.857142857143,665.714285714286
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid3_5,Caserne 44 Grid3_5,,,,,262.266666666667,510,100,78.6333333333333,240,490
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid3_6,Caserne 44 Grid3_6,Caserne 44 Grid3_6,1,0,1,540.5,655,100,82.3,295,640
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid4_0,Caserne 44 Grid4_0,,,,,,,,,,
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid4_1,Caserne 44 Grid4_1,,,,,292.8,1255,100,81.6,595,1320
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid4_2,Caserne 44 Grid4_2,Caserne 44 Grid4_2,4,1,4,292.8,1255,100,81.6,595,1320
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid4_3,Caserne 44 Grid4_3,Caserne 44 Grid4_3,5,1,5,1126.35,705,100,76.975,310,703.75
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid4_4,Caserne 44 Grid4_4,Caserne 44 Grid4_4,2,0,2,1404.2,521.666666666667,100,75.4333333333333,215,498.333333333333
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid4_5,Caserne 44 Grid4_5,Caserne 44 Grid4_5,2,0,2,356.9,522.5,100,82.05,230,510
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid4_6,Caserne 44 Grid4_6,,,,,173.3,390,100,81.8,165,380
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid5_0,Caserne 44 Grid5_0,,,,,292.8,1255,100,81.6,595,1320
Caserne 44,44,328,13.981718,-73.551502,45.660611,Grid5_1,Caserne 44 Grid5_1,,,,,292.8,1255,100,81.6,595,1320
Caserne 45,45,352,3.994063,-73.533239,45.560566,Grid0_0,Caserne 45 Grid0_0,Caserne 45 Grid0_0,21,4,21,3676.01666666667,1132.5,100,49.725,695,1146.25
Caserne 45,45,352,3.994063,-73.533239,45.560566,Grid0_1,Caserne 45 Grid0_1,Caserne 45 Grid0_1,7,1,7,9172.47142857143,740.833333333333,100,69.5166666666667,459.166666666667,745.833333333333
Caserne 45,45,352,3.994063,-73.533239,45.560566,Grid1_0,Caserne 45 Grid1_0,Caserne 45 Grid1_0,4,1,4,2358.8625,603.571428571429,100,69.2571428571429,380,614.285714285714
Caserne 45,45,352,3.994063,-73.533239,45.560566,Grid1_1,Caserne 45 Grid1_1,Caserne 45 Grid1_1,62,10,62,10663.2826086957,499.772727272727,100,75.3045454545455,303.913043478261,474.130434782609
Caserne 45,45,352,3.994063,-73.533239,45.560566,Grid1_2,Caserne 45 Grid1_2,,,,,2981.85,355,100,70.75,202.5,345
Caserne 45,45,352,3.994063,-73.533239,45.560566,Grid2_0,Caserne 45 Grid2_0,Caserne 45 Grid2_0,3,1,3,561.85,610,100,71.3,352.5,652.5
Caserne 45,45,352,3.994063,-73.533239,45.560566,Grid2_1,Caserne 45 Grid2_1,Caserne 45 Grid2_1,6,1,6,3105.68,575,100,71.425,281,499
Caserne 45,45,352,3.994063,-73.533239,45.560566,Grid2_2,Caserne 45 Grid2_2,,,,,2731.8,461.666666666667,100,71.7333333333333,278.333333333333,463.333333333333
Caserne 45,45,352,3.994063,-73.533239,45.560566,Grid3_1,Caserne 45 Grid3_1,,,,,,,,,,
Caserne 45,45,352,3.994063,-73.533239,45.560566,Grid3_2,Caserne 45 Grid3_2,,,,,,,,,,
Caserne 46,46,346,5.317156,-73.638036,45.46419,Grid0_0,Caserne 46 Grid0_0,Caserne 46 Grid0_0,9,2,9,12955.6222222222,472.222222222222,100,58,260.555555555556,477.777777777778
