,Key,year,quarter,Monthly_Sum_x,NOM_CAS_AD,NO_CAS_ADM,OBJECTID,AreaSqKm,CentroidX,CentroidY,GridName,Avg_Pop__Densi,Avg_Income___T,Avg_Income___2,Avg_Income___3,Avg_Housing___,Avg_Education_,Crime_Count,Quarterly_Fire_Count,Quarterly_Fire_Sum
13540,Caserne 53 Grid4_1,2015,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,2.0,22,22
13541,Caserne 53 Grid4_1,2015,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,5.0,17,17
13542,Caserne 53 Grid4_1,2015,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,8.0,12,12
13543,Caserne 53 Grid4_1,2015,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,1.0,25,25
13544,Caserne 53 Grid4_1,2016,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,4.0,16,16
13545,Caserne 53 Grid4_1,2016,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,10.0,19,19
13546,Caserne 53 Grid4_1,2016,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,4.0,21,21
13547,Caserne 53 Grid4_1,2016,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,7.0,22,22
13548,Caserne 53 Grid4_1,2017,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,1.0,17,17
13549,Caserne 53 Grid4_1,2017,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,0.0,15,15
13550,Caserne 53 Grid4_1,2017,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,6.0,16,16
13551,Caserne 53 Grid4_1,2017,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,4.0,17,17
13552,Caserne 53 Grid4_1,2018,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,6.0,11,11
13553,Caserne 53 Grid4_1,2018,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,2.0,18,18
13554,Caserne 53 Grid4_1,2018,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,8.0,13,13
13555,Caserne 53 Grid4_1,2018,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,3.0,26,26
13556,Caserne 53 Grid4_1,2019,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,4.0,16,16
13557,Caserne 53 Grid4_1,2019,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,2.0,18,18
13558,Caserne 53 Grid4_1,2019,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,2.0,23,23
13559,Caserne 53 Grid4_1,2019,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,3.0,31,31
13560,Caserne 53 Grid4_1,2020,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,2.0,17,17
13561,Caserne 53 Grid4_1,2020,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,4.0,2,2
13562,Caserne 53 Grid4_1,2020,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,4.0,14,14
13563,Caserne 53 Grid4_1,2020,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,3.0,12,12
13564,Caserne 53 Grid4_1,2021,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,2.0,11,11
13565,Caserne 53 Grid4_1,2021,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,2.0,15,15
13566,Caserne 53 Grid4_1,2021,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,6.0,15,15
13567,Caserne 53 Grid4_1,2021,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,9.0,14,14
13568,Caserne 53 Grid4_1,2022,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,5.0,10,10
13569,Caserne 53 Grid4_1,2022,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,1749.17272727273,403.181818181818,100.0,69.3909090909091,183.181818181818,400.909090909091,3.0,16,16
13570,Caserne 53 Grid5_0,2015,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_0,1428.57142857143,460.0,100.0,71.1142857142857,217.857142857143,472.857142857143,0.0,2,2
13571,Caserne 53 Grid5_0,2015,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_0,1428.57142857143,460.0,100.0,71.1142857142857,217.857142857143,472.857142857143,0.0,1,1
13572,Caserne 53 Grid5_0,2015,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_0,1428.57142857143,460.0,100.0,71.1142857142857,217.857142857143,472.857142857143,0.0,1,1
13573,Caserne 53 Grid5_0,2016,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_0,1428.57142857143,460.0,100.0,71.1142857142857,217.857142857143,472.857142857143,0.0,2,2
13574,Caserne 53 Grid5_0,2017,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_0,1428.57142857143,460.0,100.0,71.1142857142857,217.857142857143,472.857142857143,0.0,2,2
13575,Caserne 53 Grid5_0,2017,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_0,1428.57142857143,460.0,100.0,71.1142857142857,217.857142857143,472.857142857143,0.0,1,1
13576,Caserne 53 Grid5_0,2017,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_0,1428.57142857143,460.0,100.0,71.1142857142857,217.857142857143,472.857142857143,0.0,1,1
13577,Caserne 53 Grid5_0,2018,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_0,1428.57142857143,460.0,100.0,71.1142857142857,217.857142857143,472.857142857143,0.0,1,1
13578,Caserne 53 Grid5_0,2018,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_0,1428.57142857143,460.0,100.0,71.1142857142857,217.857142857143,472.857142857143,0.0,1,1
13579,Caserne 53 Grid5_0,2018,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_0,1428.57142857143,460.0,100.0,71.1142857142857,217.857142857143,472.857142857143,0.0,1,1
13580,Caserne 53 Grid5_0,2019,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_0,1428.57142857143,460.0,100.0,71.1142857142857,217.857142857143,472.857142857143,0.0,2,2
13581,Caserne 53 Grid5_0,2019,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_0,1428.57142857143,460.0,100.0,71.1142857142857,217.857142857143,472.857142857143,0.0,1,1
13582,Caserne 53 Grid5_0,2021,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_0,1428.57142857143,460.0,100.0,71.1142857142857,217.857142857143,472.857142857143,0.0,2,2
13583,Caserne 53 Grid5_1,2015,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,1.0,3,3
13584,Caserne 53 Grid5_1,2015,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,1.0,6,6
13585,Caserne 53 Grid5_1,2015,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,3.0,1,1
13586,Caserne 53 Grid5_1,2016,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,1.0,2,2
13587,Caserne 53 Grid5_1,2016,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,4.0,4,4
13588,Caserne 53 Grid5_1,2016,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,6.0,4,4
13589,Caserne 53 Grid5_1,2016,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,1.0,5,5
13590,Caserne 53 Grid5_1,2017,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,1.0,3,3
13591,Caserne 53 Grid5_1,2017,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,1.0,5,5
13592,Caserne 53 Grid5_1,2017,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,2.0,5,5
13593,Caserne 53 Grid5_1,2017,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,0.0,1,1
13594,Caserne 53 Grid5_1,2018,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,0.0,3,3
13595,Caserne 53 Grid5_1,2018,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,0.0,2,2
13596,Caserne 53 Grid5_1,2018,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,0.0,6,6
13597,Caserne 53 Grid5_1,2018,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,0.0,5,5
13598,Caserne 53 Grid5_1,2019,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,0.0,2,2
13599,Caserne 53 Grid5_1,2019,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,3.0,3,3
13600,Caserne 53 Grid5_1,2019,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,1.0,9,9
13601,Caserne 53 Grid5_1,2019,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,0.0,7,7
13602,Caserne 53 Grid5_1,2020,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,1.0,3,3
13603,Caserne 53 Grid5_1,2020,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,0.0,4,4
13604,Caserne 53 Grid5_1,2020,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,0.0,4,4
13605,Caserne 53 Grid5_1,2021,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,1.0,7,7
13606,Caserne 53 Grid5_1,2021,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,0.0,1,1
13607,Caserne 53 Grid5_1,2021,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,0.0,2,2
13608,Caserne 53 Grid5_1,2021,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,3.0,4,4
13609,Caserne 53 Grid5_1,2022,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,1.0,3,3
13610,Caserne 53 Grid5_1,2022,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,1585.5,380.0,100.0,69.175,165.0,377.5,1.0,2,2
13611,Caserne 53 Grid5_2,2015,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,1,1
13612,Caserne 53 Grid5_2,2016,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,1,1
13613,Caserne 53 Grid5_2,2016,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,1,1
13614,Caserne 53 Grid5_2,2016,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,5,5
13615,Caserne 53 Grid5_2,2016,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,1.0,1,1
13616,Caserne 53 Grid5_2,2017,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,1.0,1,1
13617,Caserne 53 Grid5_2,2018,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,2,2
13618,Caserne 53 Grid5_2,2018,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,2.0,1,1
13619,Caserne 53 Grid5_2,2018,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,4,4
13620,Caserne 53 Grid5_2,2018,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,1,1
13621,Caserne 53 Grid5_2,2019,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,1,1
13622,Caserne 53 Grid5_2,2019,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,1,1
13623,Caserne 53 Grid5_2,2019,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,1,1
13624,Caserne 53 Grid5_2,2019,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,1,1
13625,Caserne 53 Grid5_2,2020,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,1.0,1,1
13626,Caserne 53 Grid5_2,2020,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,2,2
13627,Caserne 53 Grid5_2,2020,4,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,1,1
13628,Caserne 53 Grid5_2,2021,3,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,1.0,2,2
13629,Caserne 53 Grid5_2,2022,1,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,1,1
13630,Caserne 53 Grid5_2,2022,2,Quarterly_Sum,Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,1566.7,445.0,100.0,65.45,182.5,442.5,0.0,1,1
13631,Caserne 54 Grid0_2,2015,1,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,1.0,4,4
13632,Caserne 54 Grid0_2,2015,2,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,13.0,5,5
13633,Caserne 54 Grid0_2,2015,3,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,2.0,4,4
13634,Caserne 54 Grid0_2,2015,4,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,2,2
13635,Caserne 54 Grid0_2,2016,1,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,3,3
13636,Caserne 54 Grid0_2,2016,2,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,1.0,1,1
13637,Caserne 54 Grid0_2,2016,3,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,1.0,3,3
13638,Caserne 54 Grid0_2,2016,4,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,2,2
13639,Caserne 54 Grid0_2,2017,1,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,2,2
13640,Caserne 54 Grid0_2,2017,2,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,4.0,1,1
13641,Caserne 54 Grid0_2,2017,3,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,2,2
13642,Caserne 54 Grid0_2,2017,4,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,1.0,4,4
13643,Caserne 54 Grid0_2,2018,1,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,1,1
13644,Caserne 54 Grid0_2,2018,2,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,5,5
13645,Caserne 54 Grid0_2,2018,3,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,5,5
13646,Caserne 54 Grid0_2,2018,4,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,1.0,2,2
13647,Caserne 54 Grid0_2,2019,1,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,1.0,1,1
13648,Caserne 54 Grid0_2,2019,2,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,1.0,3,3
13649,Caserne 54 Grid0_2,2019,3,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,1.0,3,3
13650,Caserne 54 Grid0_2,2020,1,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,2.0,1,1
13651,Caserne 54 Grid0_2,2020,2,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,2,2
13652,Caserne 54 Grid0_2,2020,3,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,2,2
13653,Caserne 54 Grid0_2,2020,4,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,4,4
13654,Caserne 54 Grid0_2,2021,1,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,1,1
13655,Caserne 54 Grid0_2,2021,2,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,4,4
13656,Caserne 54 Grid0_2,2021,3,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,2.0,4,4
13657,Caserne 54 Grid0_2,2021,4,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,3.0,4,4
13658,Caserne 54 Grid0_2,2022,1,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,4,4
13659,Caserne 54 Grid0_2,2022,2,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,1582.55714285714,883.571428571429,100.0,81.0571428571428,352.857142857143,870.0,0.0,2,2
13660,Caserne 54 Grid0_3,2015,1,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_3,1829.3125,643.75,100.0,78.725,250.0,645.0,1.0,15,15
13661,Caserne 54 Grid0_3,2015,2,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_3,1829.3125,643.75,100.0,78.725,250.0,645.0,4.0,7,7
13662,Caserne 54 Grid0_3,2015,3,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_3,1829.3125,643.75,100.0,78.725,250.0,645.0,4.0,14,14
13663,Caserne 54 Grid0_3,2015,4,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_3,1829.3125,643.75,100.0,78.725,250.0,645.0,5.0,11,11
13664,Caserne 54 Grid0_3,2016,1,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_3,1829.3125,643.75,100.0,78.725,250.0,645.0,1.0,9,9
13665,Caserne 54 Grid0_3,2016,2,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_3,1829.3125,643.75,100.0,78.725,250.0,645.0,3.0,8,8
13666,Caserne 54 Grid0_3,2016,3,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_3,1829.3125,643.75,100.0,78.725,250.0,645.0,3.0,9,9
13667,Caserne 54 Grid0_3,2016,4,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_3,1829.3125,643.75,100.0,78.725,250.0,645.0,1.0,4,4
13668,Caserne 54 Grid0_3,2017,1,Quarterly_Sum,Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_3,1829.3125,643.75,100.0,78.725,250.0,645.0,2.0,7,7
